Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
16023,0.5677683677576247,0.5198722263499834,0.6312912832601678,-0.9866389846395662,-0.17353182903501635,-0.4487165686650988,-0.06551450905873228,1.7098281860769984,-0.30526605236510046,0.3827197930570508,-0.14928525472364426,-1.0302152960137945,0.6440770744584495,0.6408164117811017,0.5435342274659133,1.1355065261031918,1.170194743361313,-1.422121864330431,-0.1471526657771903,0.40380313082926356,0.8787341730031907,-0.4018724614759248,-0.39620032347772827,-1.3839931327152348,-0.9326932535308706,1.401573810671513,-0.23689749070480384,-0.6339158465566074,137.55025749294825,0
41090,0.1481817313791492,-0.11832342268099057,-1.5566159707968035,-0.4685829319100158,-0.5523216735773444,1.090434341399109,0.32786114075077594,-0.16872217819727028,-0.43067330017710687,0.04595939611876998,-1.821920549320722,-0.20828319975901888,0.1538911114814263,0.0798509452063441,-0.6582601427232297,1.8567316041881468,1.5090251988918544,-0.8255810416535906,-0.8590818437412217,-0.33509901169042156,-0.5515004059896605,-0.3242207849235163,0.2635372569274943,0.22449820485320007,1.2481628112683925,-1.0055818870854354,-0.8333017525421654,-0.9992117645928202,889.4114309537065,0
67221,1.1724357823922424,-0.049808631826575855,-1.095283452096495,1.4321701435246332,-0.8664206114485544,-1.3542800544354816,-0.09037403111844128,-0.1829934218067006,0.4126306230658756,-0.3385983966149878,-0.8718277665578907,0.29258488143162964,-0.1935354865965368,1.0115104914323518,0.33006781080051556,-0.0917106828701304,-1.4815211390434568,-0.791658658455098,0.8249238851759952,0.5019421879571918,-0.7585099906854254,-1.064241878909527,0.25470609301528135,0.07029434853889761,-0.030740673360779326,1.1271255468402208,0.9052163290676052,-1.7309861131136104,913.6080238811446,0
64820,0.5314000109603296,-1.1191149280267085,0.7329751792614811,-0.27152447549138253,0.645615474169737,-1.0031120160399785,0.9773185160643294,-1.1023094742412918,-0.6024016221343611,0.23491524751944107,1.3564337101657322,-0.9227146864076674,-0.1238641081768162,0.01273790663095104,1.4197705538988987,-0.02473562468983367,-0.027760136644663376,-0.5507270177628557,0.17451249618392536,1.937743763269769,-0.2681554440526296,-0.2200632474529104,-0.9238852039807016,0.006626420411089362,2.355860200648084,-0.8196590542997253,-0.2511263054393235,0.9311322270877044,460.7004381371572,0
769,0.7491056769643236,0.29776025091839725,-1.35725523082678,1.4015657375153268,0.9949816687923538,0.19929730999206402,-0.2610940984625762,-1.481778305496837,0.08512205729781484,-0.5870218183512091,-1.5540759979695884,1.096434561876077,-1.0642101538400734,-1.290486032779948,-0.09302707779307456,0.3626100606151799,0.8140507973333223,-1.0427806538333146,0.5159049871985987,-1.3647119393673084,0.5405025205710983,-1.1091794598869618,-1.3578319231401605,-0.5688549022370869,0.8719070099617129,1.033436890887311,1.8242875053367738,0.6624988822977107,806.7817123525782,0
59735,1.8089568290201625,-1.7195410067122203,-0.18908146916187335,1.1090540479315865,-0.16252612812989956,0.28672983908379135,-1.996276264871416,-0.08831887881228208,1.5949534514053203,0.4960923380768729,1.4552604937184808,0.6939675152043746,-1.7657101869500214,-1.508452321977557,0.23396015298487882,-0.5311209383289219,-2.203778503759745,-0.6057510370112883,-0.5252786709698904,-1.9541051031857828,1.4463076047942056,-0.26585092348435363,1.0083541831904825,0.0824663936971495,-0.3036616695215759,-1.4373932301107604,0.08115765207318307,1.4074129179649244,363.19124635413834,1
62955,0.22698430121934968,0.28355807061091304,-0.1435123443554117,-0.362737913484448,1.1069904129785026,-0.48884984274276966,-0.1210966884657939,-0.3415879215087279,0.12214071407404775,-1.4325966297915411,1.0911490925355023,2.009545909525292,0.4637561277310638,1.278687707605658,0.684903856499566,-1.1842372720558751,-1.0733378580790447,1.0048722690599978,-0.36985121143726585,-0.06929765351622226,-0.9361215979378245,1.1482578425845409,0.20401068065449843,-0.4497711417525398,-0.03407295846927796,1.082852278515617,0.07388600926228413,0.0027750498320230983,858.2645485117469,0
64925,-0.2709622621677387,-0.28061601616481446,-0.528662003337162,-0.5025994606062325,-0.9072600467611224,-0.27843288263885,-2.0067786877664813,0.001734356742450919,1.5167422881217778,-0.26050058940633264,-0.290737219804481,0.781460895857772,1.2236329375630657,-2.245229791402062,-1.0820842583275359,-0.09625046626401842,-0.09219702212713034,1.9469123360789875,-0.5299956636731306,-0.6801685763075479,-0.8550819654660907,0.6312375199893673,0.8698362829825862,1.287889402212542,-1.0091158844156272,1.288580572109615,-0.5861025217233722,1.0785517463196914,824.6818841667168,0
67969,0.44628934800191805,0.37458510945097817,-1.951118474848857,-0.895998806814502,-1.083810849986836,0.5332255615556416,0.27139098099769776,0.08715394038217483,1.202056601065949,0.7346328547273364,-0.6488729993676847,-0.9608896355660385,-0.3301149233027367,-0.20074065570916874,-0.7730492250120511,0.7453722920017978,-0.5972386560582158,-1.5443981788774233,0.49916912281783493,-0.4803149184056557,-0.2763354049265346,1.9137516106889787,-0.6704037796439655,1.620774083408945,0.35936016302176904,-1.4695730237679463,-0.14676429699879126,-0.9436678149791751,78.5183897012024,0
5311,1.1362423171192628,-1.048828334081676,-0.6289288911886926,-0.9308811941934042,1.8133412052455489,0.8496350017598676,1.0571929989849158,2.4894610812606937,0.5920402367006328,0.36912365433735395,0.8318276221453004,0.5303690609091914,1.5870941590325973,2.981793493755024,0.7261611599035471,-0.24292344617648085,0.20914350114554867,-1.0411071232672129,-0.3393956804311121,1.2669131494908887,0.23014065126717523,0.5263572297019975,-0.8244384377947748,-0.38854324938304297,-0.3041961803811955,1.7572594429761526,-0.2726438078900072,-1.9081123916493083,582.6017407523672,1
83104,0.5014267570260816,-2.119357368038642,-0.8249683769324855,0.3532073945078431,0.5911086135385428,-1.0692216652897593,-0.9862244862825192,-0.3385799807389548,-0.3541527899385204,-0.46262462005165167,-0.7877401608956308,0.9880216735158562,-0.1765124330814703,0.45923344431049884,0.03696752054910817,0.4134353887180931,1.4704820276836883,0.21355944438023328,0.5924243629711573,-0.12061632482747255,-0.7702466639973587,0.17451806949680806,-1.0118369278698578,-1.644970676574994,0.7241682883590267,1.0184965017247904,1.3313823614274247,-0.7516558901103929,639.9989035967482,0
53707,1.0606385788214105,-0.3508653069735394,0.1614398632876987,-0.019785315214965602,1.396848201813328,0.36431952062795014,1.4185566863918506,1.5799401079434467,1.0405079773491042,-0.23202451041663838,-0.7379979499461239,1.0394788141253464,-1.953771981113009,-0.20854282047886644,0.12175861030942946,-1.8688173128715362,-0.8527976275132332,-1.5803056396160509,-0.6213716209419707,-0.0289954207946979,0.6885633678861546,0.5528956075123845,-0.1807575779702265,0.3176471237228836,-1.3379991575804273,-1.9979920782301845,0.28960256604648826,-0.20594366171026532,0.8572906882160503,0
85305,-0.668974827316685,-1.0459126688570983,0.11049053869946868,-0.6236054349292066,-0.8539397083876927,1.5120160000057221,0.8428312447284311,1.6420242150449451,-0.2499749186380738,1.0353346866922113,-0.023868404004728505,-0.7768421478907362,0.9182492537296029,-1.6844615666531795,0.033285827857349376,0.01840462341945858,0.05027289131537464,0.23943202139122532,0.49750156863472295,-0.4367975442427738,-0.9172777514525626,-0.7757981694153069,0.2324462875879104,0.281594410013718,-0.3296727956390392,-0.48996026897986955,0.70555074738604,0.3604556774308046,979.9183187292954,0
28693,-0.8680842254044875,-1.7805566832104824,0.3779614599368741,-1.5487629221232788,-0.92352539176873,-0.11589206136113268,1.2064801554150546,0.7536242852719843,-0.002009655026961095,-1.2104016960234212,-2.130233595786918,-0.8963377023554752,-0.4792882372381452,1.6173705681332158,0.9782939689619577,-0.40344659071432515,-0.34479612299418294,0.540102787129729,0.7037811703160944,-0.03880116862578531,-1.9008545894959628,-2.0860283487607445,-0.543824867207432,0.10521230888445357,-1.1595211460146644,1.0376018056807519,0.09849699466216971,1.2808536031029192,406.56757490071084,1
71932,-0.5450376153470914,0.76798326969457,-0.6759862729743975,0.1061787678222118,-0.3586093194575422,-1.079839153788519,0.18956385643463108,-0.2351263325491117,0.330198674165594,-1.2045936479113302,-1.4499755984017062,-1.1396371191090116,1.0087786775200138,1.2138278706944572,0.4357126404496749,-1.2751237554911852,0.13636530807313918,0.7006525500269745,0.33154294960881175,0.2685014624753599,0.5317752811656771,0.7961711514640717,1.5648245823317362,0.5329527210178333,-1.0973414238238188,0.7231116118485449,-0.4109520680145248,0.32208037938098155,517.3432058592131,0
93016,-1.267382301512335,1.6012382271420407,0.5227779504658918,-0.4695521790613332,-0.8240588415390118,-1.1260919088272163,-0.9927651757518205,-1.3614723361327292,-0.005367472393481668,-0.9296339521774971,-0.315661249001483,1.6047319941388665,-1.27752748393164,0.684796912338397,0.4488200910708117,0.6572125035848473,0.005800119116093905,0.5121445264962363,0.9170434467595057,2.7845881991815777,0.6475894731462453,-1.7953290847370673,-0.6421477928806911,1.3815278112438714,0.6060501672657236,0.11178756987727773,0.37099092379593257,2.257396758082088,194.80407979302095,1
25658,0.11029957863342149,-0.7969514357745502,-1.556006732773683,-0.195297695582094,0.7053652102284509,-0.16073744131186385,0.7808154278141377,0.4779438773339067,-0.7202677184105369,-0.010677864266643562,0.4756960322125993,0.6228788238420383,0.41204416214765,-0.0005597329768144486,1.2221981575557725,1.8456455692743152,2.6371981991325426,-0.5352485471564018,-0.4814564921291897,0.2796574836121003,1.0446506356327596,1.1216010552975821,0.24879613547918442,0.8329721803340545,1.124506338167284,0.9279646498992755,1.590746783726565,0.11982002363119884,610.9185775172612,1
84478,-0.43002538584991606,-0.0757708272214536,-1.821904732652354,0.3046618286980817,-0.7511260569264455,1.0358473048676184,-0.6246009067683401,1.0188120797009441,-1.5270989149828693,-1.3567380672561922,-0.8015739380786786,-0.8212186242087107,-0.8004610835443124,0.5720122469413772,1.6065738580746889,0.9899589256808854,1.4895774588475794,-0.1816695614667046,0.6926421329183462,1.1626951686895155,-1.9918997971571244,0.750813743341816,-0.8830430889968823,0.5314353199369845,-2.332545341252876,-0.8740291821832805,-1.048392936238106,0.10073545010399143,810.6198662793589,0
18431,1.2302113536443784,-0.3077856166798123,-2.335572724166628,-2.5018028613878633,-1.1716698580672904,-0.040755849846621145,0.11788450610335514,1.7476874642829845,0.9591329303254789,0.9530015927659814,-0.19761047802168252,0.12718893875712056,0.20140486656235562,-0.14862105860385233,2.243591723768047,1.0537490054784395,-1.5809355206372318,-1.1795275861432954,0.23334531284098026,0.1863995851446518,-0.6656150515228548,-0.8495211457104399,-0.6731199974909797,0.7539155447074289,1.8618745314284075,0.047362940214034796,0.4194812299378129,0.33820263887124086,585.8923457197282,0
2747,-1.29122436219747,-0.658898421976203,-0.4992972395719973,-1.5332746037091247,0.1420154122552323,0.18923197990592774,-0.17135099280361862,-0.9499579542467819,0.5703421268063606,-0.9242924588558654,-1.6134594081376321,-0.12368731340102396,0.7666066945753561,-0.9732609104843317,-0.5790136948152732,0.7124770346168041,-0.9001347629725085,0.46433865463762597,-0.8097338467569432,-2.027789330313295,-0.25105816819874177,-0.436089663122262,-0.08633759034791415,0.2514758189977822,1.4040871437153037,-0.8455811982026863,1.4965814010654568,0.37895248511908625,788.0350458020971,1
59150,1.5549226766366018,0.663737213888021,-0.7532982243385575,2.2964430768051884,-1.2899861758252134,-0.9963416821738039,1.1246958567968959,-0.24352638918526737,-1.720610992496342,0.22435555774312935,0.9324838522703204,-0.9725814689656829,0.5344010012938855,0.9563349315048129,2.469407414008624,0.6464514496462197,-0.777857258208614,1.6033602671351217,-1.9070320213610836,-0.5670718337152199,1.7569581734178839,-0.011538606124133845,-0.8326360607366181,-0.9454409433522869,-1.346675722736674,0.13480926012222139,-0.8147727765905983,0.36458850446668967,731.1079607181669,1
65725,-0.9812003352375493,1.0101414604286183,0.7893156118546,-0.5066105066996177,-1.7994639314753893,0.9831176329765476,0.7303270059233291,-0.9438645904228469,-0.7467873495368568,-0.579073100919403,0.22008232956098164,0.03618394395660312,0.06936783303009267,-0.05065865658221008,-1.0967729434551832,-1.799431935575516,-1.2342754841278012,0.4622008990673889,-1.6931601284733075,0.2789107180088796,-0.15920139497905889,-0.9221713174203378,0.08941544805952387,1.450456415125785,0.8268435274928452,1.0010309580255734,0.922011325247332,-1.2322519950749031,237.65781152713805,0
84654,-1.2382308511483497,-0.8686071892656042,-0.6486625870488699,-2.517433102397529,0.13325723386127772,-1.1456585711653549,-0.08056579831237083,-0.6334779924369225,0.1790654292733845,-0.06549708083972602,0.30854590263921694,0.19069528772043906,-1.378459106212223,0.5219439646587877,1.9352474030431261,-0.127950950071989,-1.3683629807891347,-0.6950007358270536,-2.2083615029085997,0.7234145437833869,-1.3465166880254602,0.5405201893489707,0.44025091362240193,0.10258356884319689,-0.4601859918245755,0.7815604796316087,0.923170834577182,0.8521927484960171,435.8128411091541,0
35773,-0.8246513276510725,0.04476686709490358,0.2733763479442672,-1.4499401795162525,-1.74922004301021,-0.5044964842716331,-1.9516071935401529,0.664387534235627,0.44257235356056795,-1.6033459096587435,0.48825061798489505,1.9312530946518993,0.7303441805517656,-0.1211232405597662,-0.6339598586913759,0.5086697666458674,-0.17836642469478214,0.9947918526992257,0.42612927756840413,0.21022859157852575,0.29674046475479215,0.6286697815821929,1.0933744290301948,-0.9459392652204083,-0.0981005669303988,0.22288973755123528,-1.2942806619641185,2.505685317702482,148.6268844364086,1
67435,1.9512800857357542,1.284533033933894,0.8132965765830771,2.4844673686414334,0.7752793962954228,0.629914862046294,-0.6352274665292011,-0.6793047693657358,-1.5184536589670916,1.0013162452099562,0.07812750349478562,-0.6556875257662731,1.0314304379955999,0.4618193820468438,-0.06893979620475318,0.5314047812008672,-0.7396875640116412,2.365646694778936,-0.32476902174182104,0.920351399771941,1.3094562257961135,-1.4429614401467374,-1.0799029428917373,-1.1279788155117356,0.6020545576345785,0.9896937505958117,1.1104364690696817,-0.8829839815076107,41.93587507510199,1
56886,-0.040085137373003135,0.6890362032149722,-0.6863190756491158,-0.70299746026984,-1.3953337262527958,-2.039431498319932,0.704222289484417,-0.8242711773170095,-0.08923866654242166,-0.9614979983714009,-0.48377275857399915,-1.7093993241953382,-1.0429970241565425,-0.014492730657749742,0.018575945162973527,1.2717061892697048,-0.8907936664659647,0.24314977161361484,0.08721233905052488,-1.4599847981791951,1.0966389429608352,-0.8231090071155136,0.16784230558231225,-0.9177991865000061,0.4799958521390216,1.0881780137567136,-0.5941180005624731,-0.04123851563718611,63.06895526413092,1
66803,0.5294355116538028,0.8376974384004884,0.29805221010717553,1.1590152448971567,-2.2406737864197477,0.1739611496857079,0.2801102610465844,0.7969958637222746,0.5396545952539643,-1.0662167210437026,1.1296545487203085,-1.0489537353559772,-0.8960292143059998,-0.09254985208954168,-0.8669707498280184,-1.032397649633179,2.0204739770927964,0.5544728438546679,-0.18040158346201798,0.04879247561718569,0.5617981643277984,-0.03680684597302791,-0.061948125491617795,-1.232705520528534,-0.5729961912670486,1.7973228714625726,0.3588498899437657,-1.3727908413792844,942.4999298728906,1
31551,-0.18389173772802037,1.3679853074424142,1.0019275489551946,0.1211179983372052,-0.2937966501407942,-1.0390735663917812,-1.5032219344128614,0.4507387900435469,-0.3515118018992803,2.3790090134020927,0.156881147760773,-0.8926474234322223,1.0735573580329114,0.02998959547752066,0.0867186667559608,0.6072716154076987,-0.6708776207596805,0.6777010940660436,0.5816700728887932,1.3279630346854623,0.26263236710816534,1.1405803309703901,-1.8481812594592524,0.6688844266705558,-0.5772323067667123,1.1674682045475875,1.024141182652062,0.7519213094036389,984.5374591343785,0
11394,-0.09007863318020677,1.3548451723732498,-1.2381627748055672,-0.4849670374989711,0.14459450329648443,0.01654939890911334,-1.8065879724688891,0.3500111979351746,0.25582964843439365,0.5543073109576079,-0.16571942867342454,-0.4269271760328953,-0.20844156256926627,2.9608696904630456,-0.8153381098376422,-1.0650410039926135,-0.44316772781320113,-1.6044572658517375,0.6109124004478027,-0.9715599972759418,-2.2677523094508922,0.6522849956480284,-1.1287870965945777,-0.1751116294091788,-0.5182265041071631,0.656423018077778,1.2000811889373437,0.7509605607488775,94.97750804983995,1
69092,-0.5058800532342941,1.0286426303030658,0.024852338244644202,0.7754454707630927,0.4914750636819405,-0.3520556077119365,0.1955091501574566,-0.6528873581990658,-0.48755188204447686,0.9624164082830751,-0.00865465392050398,-1.0465037291271424,-0.8701133374055816,0.802406985981937,-1.2349434286706997,-0.2116995898390602,0.7414564869926152,-0.41112217268528495,0.04290083373577415,1.1205914322833002,0.02566645505371209,-2.3309183015259873,0.4749472858853531,0.7760047440427078,1.1428275784164617,0.9340913546437991,-1.53584951466072,-1.504033365210757,335.1934351720487,0
3890,0.050743958855266405,0.14493741478118077,-0.6820343831993144,-2.384356675356288,0.17201569901585353,2.1058348253484884,-1.057057167715776,1.293023278214702,0.9091963516995218,0.45889139636189885,-0.02996506648874011,0.8221220058189397,0.27255441351927295,2.5860579168995224,-0.03872363302623386,-0.06196300723527569,-0.4465284720744135,-0.5138664215304726,0.10342044659406467,1.068907459285044,0.17814026253173637,-0.2919941777158272,-1.3526568139846495,1.169473619916878,-1.8618161714634955,0.2435594142763856,1.788602503124546,-1.312452142805259,114.4206801560227,1
41606,0.4945998918817143,-0.38248301745809177,-1.1744898824931385,-1.4411326198566028,-1.0593126211177424,-0.39312118919990635,-0.960796460837577,0.014490197319791133,-0.7992857138662712,-0.4524805599864017,-0.1757656039253121,-1.1160327630094797,-0.6385243879544185,-0.008102414008182882,1.5898768902429339,0.8625709140489516,-1.1656735104517029,0.8348666488959479,0.14336468837833707,-1.237024652521943,-0.15990967425109323,0.47267361700344335,-0.07342048068810475,0.9107819169461291,-0.1619140539050506,-0.2799494329933426,1.4179282276890408,-2.0816645288236657,834.2288233689691,1
96276,1.6783055098228954,0.10347776531318541,-1.536451740490229,-0.4923510121395608,0.7130611809266041,1.8426513728833425,0.672607728782654,2.3801901387547693,-1.14207823909438,-1.3068498574550105,0.44610636250790753,0.02001796829923024,0.1610421314059812,-0.3090579693645207,-0.2540197390169756,0.7449533884003442,-0.25793970385173065,0.7183693078940818,1.3917829518338736,0.3378785611097869,0.7070998874893646,-0.7999598174529549,-2.1224424968252937,0.6340234060426649,1.5725469048610545,0.8676088271035266,1.0519341203666208,1.5703795745833082,496.2970916402817,0
80038,-1.8744688748595117,-0.5344066860233685,-1.1906485721787006,-1.3429043982696083,0.9601385064797462,0.5869522911833748,1.202238780415674,0.16116616947004436,0.028926864061550688,-0.29882038742565875,-0.9358602221223686,2.0001921835221745,-0.41320667084634805,-1.0741970583754759,0.9410209153742155,0.12033058771163876,2.008733422896103,-0.12073674273294784,-2.0045985488274436,0.15881399166842447,-0.17599780277269508,-0.8774123553984937,-0.10295236792730951,0.2875291201532224,0.7037035509081409,0.7571243357250551,0.36147796359573986,-0.8387165828159853,621.2617559255493,0
87313,1.6108203093925022,-1.9524868730106824,0.06002900575201227,-0.5807777885039715,-1.2057621284555387,-0.8014589707297283,-0.7507020270362984,-2.3333478418471603,-1.4335259722884957,-0.9781593445255623,-0.8627910357403081,0.5535682717636239,-0.3275108200805445,1.60323119662256,-0.8456662927158187,-2.1520375212207092,-0.48144209026492446,-0.5738780590087155,-0.6705208949485484,-0.17636269306245267,-0.3685632050028,-0.7469546829883025,-2.053508911219397,-0.19036306331805805,1.050964055166366,0.2919552726728605,-0.43569787994931936,-0.13421120142921086,539.9108657350063,0
10627,0.5279604270264738,-0.2794990658000403,-1.6108444555617467,0.8537130456828279,-0.18100613865961387,0.3308109252597568,-0.04476030761217351,-2.377875534776869,-2.10511118806279,-0.918115172434519,0.5592636894286356,0.4507570117123593,1.1103973838574517,-0.9051849071491059,-1.2834760706345334,0.4448337329920538,-0.9117667358298499,-1.6865959597067834,0.8652612935234563,-1.526889222223716,1.0389977216522546,-0.3079771250911175,-0.6045785427062709,-0.12364612723391442,-0.1480586122388219,-0.19459419415963547,-1.0831818341537949,-0.36665405269758966,710.253583840716,0
8792,-0.36776278265302687,0.3575262438372202,-0.5507270240886372,0.13213672133598095,-0.2744400271090196,-0.30440974633781176,-0.07424666598436051,0.6239499418454686,1.0837352980540136,-1.5831873289696967,-0.14523934072779623,1.8573162007451602,-2.468524680125007,1.80956075738669,0.45386015695535986,-0.2676764770387872,0.42023033084902134,-0.015412528608262106,1.1079024982750985,-0.26305973613466643,-0.41358871377568324,-0.9790934206764206,-0.43773872178247625,0.5843634890461775,-1.1635631797260466,-0.250053856047075,-1.6238403380849185,0.9884480218458743,319.13224331706056,1
73969,-0.5477234829593288,-0.5872694177661788,0.8131944068528975,1.3306170355095892,0.22038158278803383,0.24215749074123388,-0.1642041046965167,1.3004941523308056,-0.9842244815608188,0.1144759597954961,0.9713931021430959,1.245649564236973,0.5547507544352444,-1.016188330770298,1.7556123851014458,1.3918058916191005,-0.3059144876599708,-0.9545681147788345,0.4272000835183058,-0.1562958673413667,0.06465407213912305,0.6599303697273864,0.12302556252815537,-0.9613153917676179,0.05568755707056431,-0.40871052773979905,0.6445360062345289,0.6602224383984487,137.49335453003232,0
43001,1.0436756453687497,-0.1927797872386079,0.44901096341893587,0.1953752843517444,-0.20492379177410888,-0.7138909874332666,0.04059847615629864,-0.7838281299238495,-1.3336515825838127,1.573412147525846,0.40887900063186366,0.5651243673526035,0.9454507782664937,0.8866598686324269,0.20895445213315375,1.1534935443403689,2.738994127673045,-1.0785013395781125,-0.1841270085045376,-1.6983012857798843,0.8975312796818823,-0.8607014691119899,-0.252551119909847,-0.05388475128738421,-0.6889355391675787,1.2557078255848309,1.0514307561624865,0.6068209247006798,17.62000272971398,0
76552,0.2289785381885402,-0.1540367159667322,-0.530507622938157,0.9924608314945266,-0.06787777207297674,1.6901776333459575,0.7564989278401563,2.100978772777151,-0.8117587769496082,0.5581367230264489,-0.5526279100762321,-0.31072684994446903,-0.6219941411776553,-1.5910074834736458,0.8266474465370726,-0.9380229069056579,-0.7868969517266005,0.9262687641225866,1.8615597076727957,-1.3051516370349752,-1.0106687512532224,-1.0361587419819167,-1.235900545958944,-0.7428421915276395,2.2306865127285755,1.1784269584876566,-0.08462132185920485,-0.8120561918773362,445.69288862593817,0
